"logFC","logCPM","LR","PValue","FDR","gene_id","entrez_id"
-2.16890091851909,2.84752206451237,34.1525450375286,5.09565535889759e-09,1.7445081117886e-07,"NR_028449_15_-_1","170787"
2.97085009938435,0.650664793038621,34.1499500829164,5.10245502198847e-09,1.7445081117886e-07,"NM_174870_5_-_1","231583"
-0.538995451653703,5.39574224440071,34.1065465927419,5.21754348731126e-09,1.78014773742755e-07,"NM_020579_1_+_1","57370"
3.39753261223584,5.28953980758674,33.7657004002704,6.21652990090784e-09,2.11658656024478e-07,"NM_011403_11_-_1","20533"
3.90677021847975,1.38474131454611,33.7541206087044,6.25364403974759e-09,2.12481474816351e-07,"NM_028719_9_+_1","74020"
1.18667363268765,3.03859374534287,33.7401334467342,6.29877002347368e-09,2.13572551353774e-07,"NM_025903_9_+_1","15983"
0.833083705987935,5.63114433395722,33.6733215793085,6.5188618657395e-09,2.20579468203404e-07,"NR_037589_9_-_1","67010"
3.08591099388442,3.20988391610452,33.5645991073792,6.89360143996209e-09,2.32779615702094e-07,"NM_011280_17_+_1","19824"
-0.685630077196149,4.6885610399432,33.5442304277146,6.96617050285276e-09,2.34747072119747e-07,"NM_016715_5_-_1","57914"
2.93125626325409,0.362972519828611,33.5096396653551,7.09116692449806e-09,2.38469549995774e-07,"NM_133902_5_-_1","257635"
2.01577216786725,2.37866071657599,33.4589088344501,7.27856114688025e-09,2.44270893622601e-07,"NM_001033310_5_-_1","231430"
-1.01351813427631,4.23030741783416,33.4320244589271,7.37987155346766e-09,2.47165453191751e-07,"NM_172665_2_+_1","228026"
1.25239365466955,5.08074922888805,33.3916965829507,7.53449650450276e-09,2.51830187648462e-07,"NM_026331_14_-_1","67712"
3.27199025526061,1.48730680645725,33.3603389418821,7.65696679484129e-09,2.55403418841749e-07,"NM_001198766_3_+_1","50706"
1.58208751835165,1.314545207912,33.3155584856334,7.83532586561806e-09,2.60822581705188e-07,"NM_024257_4_-_1","72748"
-2.52674913011878,1.77478148236533,33.2847457251143,7.96046293430454e-09,2.64451735252777e-07,"NM_001305677_1_+_1","22278"
0.636323804516635,3.75397867162798,33.2470279862581,8.11637059445892e-09,2.69086379445789e-07,"NM_009561_7_-_1","22719"
0.857668035173562,4.88272836294539,33.2305927908227,8.18525922208553e-09,2.70823163495253e-07,"NM_001081211_4_+_1","19204"
3.1206603573484,4.60386383571645,33.1998837130508,8.31555050035193e-09,2.74580481411017e-07,"NM_031159_6_-_1","11810"
2.15864372367199,2.48931741844761,33.0109233972617,9.16425382574240e-09,3.01997127578832e-07,"NM_001162414_11_-_1","637515"
-2.15849412084599,7.04785416920094,32.9107351035157,9.64889815953809e-09,3.17330796986332e-07,"NM_008278_8_+_1","15446"
1.86047256496281,6.08979289315577,32.8491058937169,9.95968709003122e-09,3.26896849669005e-07,"NM_001289493_3_+_1","55932"
1.46543728466697,1.59423994038993,32.8001250130496,1.02138274821142e-08,3.34569107403146e-07,"NR_015555_5_+_1","66752"
3.14133257002992,1.09311103993037,32.7853693369279,1.02916538486588e-08,3.36446875120199e-07,"NM_144551_12_-_1","217410"
-1.10425650792162,3.97641705972449,32.776008619539,1.03413330281493e-08,3.37398839612243e-07,"NM_025876_2_-_1","66971"
-3.35745612178,4.11898279279945,32.579913978185,1.14390850779608e-08,3.72473859552411e-07,"NM_001110849_2_-_1","72446"
-2.00843018414482,2.51751061025455,32.4765870277465,1.20637180133421e-08,3.92035002607838e-07,"NM_001177710_2_+_1","228998"
0.402790887709305,5.2825242458708,32.4292697463366,1.23610556096496e-08,4.00903722549329e-07,"NM_012019_X_-_1","26926"
-1.80460903143148,7.4370090636585,32.3963798137511,1.2572046811319e-08,4.06942525089856e-07,"NM_010344_8_+_1","14782"
-1.41453248294851,5.21222308560213,32.2534414816881,1.353171999054e-08,4.37143812529039e-07,"NM_025790_13_-_1","66834"
3.8262152484012,1.2016325499575,32.2307758514371,1.3690495561236e-08,4.41404170246453e-07,"NM_178936_3_-_1","99887"
1.9983303329373,0.741136289326902,32.1530987558621,1.42489248545001e-08,4.57956756106473e-07,"NM_013811_17_+_1","13417"
0.592482589209319,5.62632864627439,32.1516303961422,1.42596979081352e-08,4.57956756106473e-07,"NM_144908_5_+_1","231050"
2.67443337294606,2.64848545787098,32.1349191923997,1.43828808717256e-08,4.61010660128689e-07,"NM_030069_9_-_1","78252"
-2.03697887983114,1.12520758639361,32.111499318303,1.4557311016459e-08,4.6569206840372e-07,"NR_040418_19_-_1","75579"
-2.01272991444634,4.6063595162641,32.1032503852861,1.46192519730712e-08,4.66763704533212e-07,"NM_024226_11_+_1","68585"
1.64654820987567,0.312308425800748,31.8612386085284,1.65588789610934e-08,5.27665558505832e-07,"NM_010947_17_-_1","18209"
-2.71718056303624,1.38738630428643,31.8514440309579,1.6642589794577e-08,5.29305312245742e-07,"NM_001164355_18_-_1","66468"
1.07313283586221,3.79751732567627,31.7766672239605,1.72958106198861e-08,5.49016534009577e-07,"NM_001081279_8_+_1","52065"
-0.942986849616046,4.31761586498942,31.6705985997033,1.82666791848225e-08,5.78715197108344e-07,"NM_029362_2_+_1","75608"
2.68118812003458,0.577640217042036,31.4482105062608,2.04831301882605e-08,6.47685259189869e-07,"NM_175386_3_+_1","108927"
-1.95302862312202,0.130310875624417,31.4415070501453,2.05539687774314e-08,6.48675349243128e-07,"NR_045964_17_-_1","100038746"
-1.72785389472066,-0.221063166468514,31.3849368166545,2.11616317398693e-08,6.65979596431648e-07,"NM_025718_17_-_1","66705"
-4.48779511257054,6.4425769321787,31.3829341605709,2.11834704888608e-08,6.65979596431648e-07,"NM_009858_6_+_1","12526"
0.941497950713117,5.12019613567499,31.3792215227396,2.1224016143669e-08,6.65979596431648e-07,"NM_007563_6_+_1","12183"
3.43897189635168,1.13680436145101,31.2505222600356,2.26786467352236e-08,7.10265785442281e-07,"NM_001163318_11_+_1","100038570"
2.74074351716405,3.23205891155461,31.2315602961992,2.29012473949753e-08,7.15871182855122e-07,"NM_029057_10_-_1","74694"
1.40978506656847,1.23642052086164,31.2261354663593,2.29653329561355e-08,7.16434616929565e-07,"NM_009003_8_+_1","19341"
-0.995602014956313,5.4004907887646,31.2226516255228,2.30065835794212e-08,7.16434616929565e-07,"NM_026423_8_-_1","67873"
-2.48104818025625,6.97462222353492,30.984768283175,2.60061357694683e-08,8.08308132789289e-07,"NM_001305844_7_-_1","11816"
4.41177547623697,4.06475235888274,30.9746842530922,2.61416059835062e-08,8.10982789783215e-07,"NM_010128_6_+_1","13730"
2.63153795394752,3.88095646228206,30.8832401216837,2.74028084739849e-08,8.48504697861447e-07,"NM_001042451_6_-_1","20617"
0.693980261564876,3.13945992416646,30.8648239629203,2.76640866913545e-08,8.54981782847117e-07,"NM_145524_2_-_1","228019"
1.06293148760377,3.65546299239571,30.7960282889209,2.86623895818146e-08,8.84170066592404e-07,"NM_198021_10_-_1","213326"
-1.06940664339688,2.06818494123289,30.6976081210627,3.01536522477641e-08,9.28426992566711e-07,"NR_036616_5_+_1","108014"
-1.42826792466786,8.41996250177803,30.6703179797669,3.05807485449135e-08,9.39565462339116e-07,"NM_011296_17_-_1","20084"
1.78479530476588,2.20143710539709,30.6672009815757,3.06299142253018e-08,9.39565462339116e-07,"NM_153578_7_-_1","233280"
-0.576290772928723,5.02670689138055,30.6425783506416,3.10210908188531e-08,9.49789405649624e-07,"NM_009011_4_+_1","19359"
0.535267130321028,5.30959432121765,30.5656277303987,3.2276150706655e-08,9.86375994873212e-07,"NM_026302_18_+_1","67665"
-0.754604888357724,8.59683170890228,30.4924986486149,3.35159958997343e-08,1.02236246972219e-06,"NM_019734_8_-_1","11886"
-2.72678278099036,1.90447238118862,30.3428359362199,3.62041645540943e-08,1.10231269851065e-06,"NM_001252464_17_-_1","56716"
1.3130471775176,3.14889914896739,30.2421544794574,3.81330627676754e-08,1.15889202422282e-06,"NM_001171052_17_+_1","116871"
0.812104044293381,1.28077687056306,30.1769817528733,3.94362291912302e-08,1.19628088217612e-06,"NM_001033192_13_+_1","97863"
1.95456298844467,2.84756485590251,30.161814295382,3.97458563880654e-08,1.20274608068041e-06,"NM_175677_7_-_1","319236"
-2.43364885463399,3.44062887580909,30.1593721645871,3.97959369818695e-08,1.20274608068041e-06,"NM_019789_2_-_1","56461"
2.60665974747895,4.00437419319594,30.0882684795103,4.12821023835635e-08,1.24536871731004e-06,"NM_001143849_7_+_1","207728"
0.609603752449501,3.67126736432994,30.0372805868302,4.23819351047273e-08,1.27620171927281e-06,"NM_053103_19_+_1","93685"
1.78810218292733,0.180078535015236,29.9713809176138,4.38470264740334e-08,1.31790027740909e-06,"NM_001290429_7_+_1","232821"
1.49002027220704,2.5090333871679,29.8893402634136,4.57420760161896e-08,1.37234590402502e-06,"NM_023732_1_-_1","74104"
-0.641979749323612,4.72864869087011,29.8303891924337,4.71542474881391e-08,1.40979107970094e-06,"NM_053196_19_+_1","94279"
1.36197548309152,3.55878345464176,29.8300711693874,4.71619829843284e-08,1.40979107970094e-06,"NR_045166_10_+_1","14421"
2.75568613447287,-0.564646526045154,29.8128598144399,4.75825286078873e-08,1.41977613997098e-06,"NM_008710_13_-_1","18115"
0.561173347940847,4.59110610764634,29.7965333451482,4.79849246035429e-08,1.42918438778356e-06,"NM_008541_13_+_1","17129"
2.81536690197443,0.308184739395308,29.7535315541016,4.90611749357626e-08,1.45859228599783e-06,"NM_001252665_14_-_1","13829"
-2.24404272224144,1.18660956885767,29.7301683877155,4.96560143814123e-08,1.47360732732976e-06,"NM_001033123_dup2_2_+_2","13999"
-2.46687518442593,1.84118236748107,29.7226411192973,4.98491977675758e-08,1.4766700082377e-06,"NR_045081_17_+_1","78512"
-2.49142549271951,1.89630752489323,29.6986346204778,5.0470356585596e-08,1.49237661608327e-06,"NM_001243039_dup1_7_-_2","100042856"
-1.94962552374717,1.05929075462566,29.6441080780919,5.19101732454752e-08,1.53219038333002e-06,"NM_153561_3_-_1","229228"
1.79117057204672,2.28329422107475,29.5556542262058,5.43339198563154e-08,1.60085091339676e-06,"NM_009569_8_+_1","22761"
-1.49316446252158,6.00547202228707,29.5385926083662,5.48143140561587e-08,1.61075855988157e-06,"NM_026640_19_+_1","107373"
-0.553233880642715,5.63201005739903,29.5367484157217,5.4866494118201e-08,1.61075855988157e-06,"NM_001114361_17_+_1","78798"
1.09202299407196,3.66190441095806,29.4566166704387,5.71824803160395e-08,1.67311409796945e-06,"NM_001122739_7_-_1","16332"
-0.664591512377345,5.1228565293939,29.456213321623,5.71943823631017e-08,1.67311409796945e-06,"NM_133734_14_+_1","28199"
-1.44923092965266,5.66609303196636,29.4292805877853,5.79947575022267e-08,1.69350883517623e-06,"NM_026871_4_-_1","68917"
-1.36268983593014,3.47861455718934,29.412347413248,5.85037060875485e-08,1.70533627105286e-06,"NR_024067_1_-_1","73824"
1.95408417047381,2.79225401985113,29.2789310049454,6.26734484887041e-08,1.82364177863142e-06,"NM_010019_9_+_1","13143"
1.92829669789018,0.848074233310389,29.2679934010532,6.30282163269904e-08,1.82856688371225e-06,"NM_001166580_6_+_1","213393"
1.35853130979698,4.82125751531027,29.2668457658059,6.30655570154857e-08,1.82856688371225e-06,"NR_027818_5_-_1","66236"
-1.09847157250418,10.2218377333831,29.238812088437,6.39846065517528e-08,1.85194246582154e-06,"NM_001001892_17_-_1","14972"
1.26288244927098,2.72071220231398,29.1777118771931,6.60344680663537e-08,1.9079078440791e-06,"NM_146165_5_-_1","231872"
3.74980041433411,1.07019745914814,29.1370849917944,6.7433760839417e-08,1.94491291587992e-06,"NR_028447_15_-_1","170787"
0.844342528624436,3.2247086638049,29.1162952963629,6.81612630520913e-08,1.96244647008398e-06,"NM_001160400_7_+_1","269878"
1.26700859307207,4.54409100225054,29.082112271258,6.93745788697057e-08,1.99307961262163e-06,"NM_019552_8_-_1","56199"
1.19940571944553,4.61138460241677,29.0795014612864,6.94681334726447e-08,1.99307961262163e-06,"NM_001081352_13_+_1","218343"
0.4213036853107,6.04930047410393,28.992840218484,7.26463051812045e-08,2.0806256794568e-06,"NM_010937_3_+_1","18176"
2.53896139057627,5.23352732859354,28.9849562990759,7.29425681792686e-08,2.08547123064456e-06,"NM_009653_X_+_1","11656"
-1.04733368594285,4.35832200311604,28.9625001051318,7.37930819176157e-08,2.10611872582607e-06,"NM_001141948_2_-_1","64685"
1.12241047409978,4.89804650885351,28.9068362574813,7.59444053526948e-08,2.163756312922e-06,"NM_001004142_11_-_1","195046"
-2.65737487757232,4.91796793938076,28.8993281049107,7.62393542650942e-08,2.16839522156752e-06,"NM_001177647_2_+_1","19261"
5.15443938076412,4.87500694490508,28.8540414128039,7.80428890796599e-08,2.21585095620467e-06,"NM_021717_6_+_1","60345"
0.980307054701774,2.84882876825575,28.7277203199829,8.33027659793142e-08,2.3611082771788e-06,"NR_027821_11_+_1","66293"
0.709860038395798,5.4199615769326,28.7058244505724,8.42499598573685e-08,2.38383808830909e-06,"NM_016658_4_+_1","14430"
-1.26488694326613,2.01540338421518,28.6364470208967,8.73230208219602e-08,2.46653716817416e-06,"NR_030698_10_+_1","320642"
3.08391619628237,2.3175605392033,28.6024133611963,8.88713508919399e-08,2.50595831527084e-06,"NM_013513_2_-_1","13828"
4.90848272025364,1.70848546812169,28.4588471079522,9.5711400167758e-08,2.69420203799841e-06,"NM_001081349_2_+_1","72401"
1.9317353478029,1.23937645550199,28.4264253764614,9.73277169008359e-08,2.73500883914318e-06,"NM_199062_10_-_2","331188"
-1.44921081738163,2.6856670081085,28.4022450051542,9.85509596005198e-08,2.75993139591149e-06,"NM_001100116_dup1_12_+_2","100101807"
-1.44921081738163,2.6856670081085,28.4022450051542,9.85509596005198e-08,2.75993139591149e-06,"NM_028527_dup1_12_+_2","73385"
1.17711670641128,2.43811395798568,28.3855721866785,9.94033703877914e-08,2.77906083719599e-06,"NM_001081204_5_+_1","381694"
1.96804752976694,0.23807486770456,28.2468942938989,1.06785830433204e-07,2.98037799870632e-06,"NM_009577_7_-_1","22775"
-1.59805206760842,0.140810325274848,28.1946728744425,1.09706094798888e-07,3.05282337490413e-06,"NM_183135_2_-_1","78703"
-0.457740477847908,6.20614454034549,28.1938355073824,1.09753567192336e-07,3.05282337490413e-06,"NM_001100109_12_+_1","665155"
-0.482813187181818,4.11621056343267,28.070136110811,1.16997405620707e-07,3.24880613137297e-06,"NM_021511_1_+_1","59014"
-1.96922834230384,4.80826287343614,27.9804411560787,1.22547853916935e-07,3.39718383552503e-06,"NM_013549_dup1_3_+_1","15267"
3.56384290689248,1.29097781708811,27.9532466451469,1.24282257635648e-07,3.43945384495552e-06,"NM_001289511_5_+_1","50765"
2.52334942948638,0.394033429975445,27.8451789839728,1.31421129362935e-07,3.630895882113e-06,"NM_028326_4_+_1","72701"
-2.33122813989922,1.32097376998598,27.7702639401952,1.36609771545379e-07,3.76790413585077e-06,"NM_001033123_dup1_2_-_1","13999"
-1.44129033301888,1.25829213306873,27.6978046219315,1.41823570949821e-07,3.90514534036496e-06,"NM_030715_17_-_1","80905"
-0.898577315214124,3.46043453423524,27.4616992184604,1.6023659907067e-07,4.40476185485555e-06,"NM_001163704_4_-_1","50762"
-0.554298851341419,6.51196697692398,27.370391246172,1.67983685440599e-07,4.61000043773523e-06,"NM_029409_1_+_1","75734"
1.14426619368341,3.59410271610333,27.3647980814703,1.68470262735015e-07,4.61563519489872e-06,"NM_183262_2_+_1","67333"
1.15471068648731,3.99540381901973,27.2920276056499,1.74931183762316e-07,4.78465942787229e-06,"NM_001190436_19_+_1","14109"
-0.553026259661212,4.02452900051731,27.062302915135,1.97002409923936e-07,5.37937861773996e-06,"NM_031403_9_+_1","83703"
1.00321023714586,2.80269573698318,27.0309725756711,2.00221406745997e-07,5.45819519287135e-06,"NM_001271437_17_-_1","68977"
-2.01796742799912,5.39321386962265,27.0172726798883,2.01645501135396e-07,5.48790102675454e-06,"NM_001285806_5_-_1","320129"
-1.06225514477581,4.37535947050411,26.9896917528353,2.04543385759313e-07,5.55755215843723e-06,"NM_011841_11_-_1","23939"
-0.489761477053761,4.81207793459081,26.9814808197399,2.05414131525737e-07,5.57198564044442e-06,"NM_018888_2_-_1","56046"
-1.801301720979,1.27196379561056,26.8735118011639,2.17215614185973e-07,5.88238522179209e-06,"NR_040404_3_+_1","545539"
-1.47895252290196,2.82114562716058,26.8628070800929,2.18422094750355e-07,5.89870077802913e-06,"NR_033306_13_-_1","407785"
-0.83321742130032,2.55983804686849,26.8613017279494,2.18592293972099e-07,5.89870077802913e-06,"NM_020594_2_-_1","57432"
-2.1511028325954,4.46433970561973,26.8586149647658,2.18896397161644e-07,5.89870077802913e-06,"NM_173442_19_-_1","14537"
-0.799890114138151,4.18478983977414,26.8524997748382,2.19590131075808e-07,5.90769449358211e-06,"NM_173863_7_-_1","70461"
2.65500635930638,1.57910265035427,26.793293608205,2.26421744227904e-07,6.08151758514588e-06,"NM_020578_17_+_1","57440"
-3.7956454525971,0.380661587159047,26.7357948489037,2.33260196425839e-07,6.25495601886346e-06,"NM_001290988_11_+_1","94091"
0.648605215911133,4.74490459422247,26.6409250556335,2.44998822964939e-07,6.55901416586885e-06,"NM_175266_9_+_1","77781"
2.28474713463031,1.52944583885902,26.5170758844055,2.61218870878825e-07,6.98186138435245e-06,"NM_001302267_8_-_1","14339"
-1.00462997393097,2.4799201302179,26.4967443728821,2.63982627515852e-07,7.04425837424822e-06,"NM_025915_11_-_1","67020"
-0.71182517876469,7.14443169151582,26.3338979878521,2.87203347837232e-07,7.65145152817665e-06,"NM_018729_1_+_1","18106"
-0.85896315883937,2.76258612364038,26.3128057361594,2.90357054976357e-07,7.72293294848784e-06,"NR_027510_2_-_1","66606"
2.70994689143504,0.688588407624174,26.2813534577158,2.95124382311848e-07,7.83080055810771e-06,"NM_015734_2_+_1","12831"
-0.668452127426283,4.91214925267135,26.2797673566594,2.95366860366137e-07,7.83080055810771e-06,"NM_001146308_11_+_1","13169"
-1.25314406205282,6.43282359844724,26.2757879608803,2.95976097048393e-07,7.83429633655029e-06,"NM_001204910_1_-_1","226691"
0.818757155772109,1.59365331964405,26.2514546770737,2.99728966617499e-07,7.92085679735873e-06,"NM_023440_7_-_1","68255"
-0.788127660024996,10.6281302450643,26.2443937196895,3.00826864880348e-07,7.93708951696366e-06,"NM_031165_9_+_1","15481"
1.98802934639366,1.11933566249053,26.2251108298802,3.03845714263406e-07,8.00387161601405e-06,"NM_199251_17_-_1","210741"
-0.710995229779071,5.76213126907731,26.2098906161188,3.06249957258123e-07,8.05427571885106e-06,"NM_183186_12_-_1","71375"
-1.94093460842347,0.0873929084766871,26.0829555276254,3.27058456891878e-07,8.58777013768418e-06,"NM_010950_7_+_1","18223"
-3.395904370373,2.62306574004605,26.0480657863141,3.33022309847278e-07,8.7303979662998e-06,"NM_001297747_16_-_1","12228"
1.35952555771982,1.18254129707383,25.8650838452594,3.66132357296886e-07,9.58309109345963e-06,"NM_175666_3_+_1","319189"
0.382776602423618,4.96583307244595,25.8379772794517,3.71310291109658e-07,9.70314201815382e-06,"NM_026504_5_+_1","52064"
1.24449545942636,1.14176497382425,25.7778628732123,3.83056863906496e-07,9.99419108675596e-06,"NM_001289740_6_+_1","68235"
-3.5392694586471,1.38390511541097,25.7029988283809,3.98207795831515e-07,1.03729970434778e-05,"NM_001252474_17_-_1","74094"
-0.824240638402297,4.35404855839447,25.6950018729176,3.99861317611639e-07,1.03995627311008e-05,"NM_001174073_15_+_1","18521"
2.50816220558471,1.65859000900051,25.6318532013244,4.13162614907349e-07,1.07284994829818e-05,"NM_001252473_17_-_1","74094"
0.887164908034533,1.45589407506867,25.6003156716366,4.19970687488899e-07,1.08880552170305e-05,"NM_027988_17_+_1","71893"
1.18245094551986,3.99869586746653,25.5532483175499,4.30340958564633e-07,1.11378674536945e-05,"NR_033146_12_-_1","100316870"
1.18997476486492,4.33114546935806,25.5504580441808,4.30963733660107e-07,1.11378674536945e-05,"NM_009316_4_+_1","26409"
-0.770389865093249,3.13397375861152,25.5448222942604,4.32224361703729e-07,1.11528836476728e-05,"NM_026111_7_-_1","67369"
-0.587986903879287,4.86164745679059,25.4788556823461,4.47257831669798e-07,1.15083472794706e-05,"NM_008911_1_-_1","19044"
1.82425627931846,1.08433515832963,25.478230913302,4.47402691140227e-07,1.15083472794706e-05,"NM_016965_2_-_1","50884"
-3.00064312820257,0.687679605650663,25.469023158333,4.49543071780033e-07,1.15453072785323e-05,"NM_001164223_11_-_1","68275"
1.64424198027867,0.097588623792168,25.370674426112,4.73055079838888e-07,1.21301670550562e-05,"NM_025508_13_+_1","66355"
0.607782057786681,4.83648790606213,25.2814432087885,4.95452516352436e-07,1.26846665302025e-05,"NM_027590_8_+_1","70885"
1.66735375040797,6.20040434235997,25.2617816086739,5.00528888297048e-07,1.27893604525286e-05,"NM_010260_3_+_1","14469"
-0.884157211329873,6.32942396285582,25.259580559713,5.01100406494175e-07,1.27893604525286e-05,"NM_025365_17_-_1","66119"
-3.75436738605179,4.53166886070805,25.2325578542291,5.08170600274323e-07,1.29496703743818e-05,"NM_199225_11_-_1","387565"
-0.62328354300894,4.26056517037918,25.222849646042,5.10734992684761e-07,1.29948402557358e-05,"NM_023873_9_+_1","68121"
1.83733380632813,2.54659970729228,25.2129968114208,5.13350853452158e-07,1.30411777956708e-05,"NM_019577_5_-_1","56221"
1.22584105055211,3.20626053809233,25.1623662054839,5.27006306745163e-07,1.33673887171482e-05,"NM_026125_4_+_1","67389"
0.69829194838404,4.20147026727328,25.151489441522,5.29987046641244e-07,1.34062626285776e-05,"NM_013782_7_+_1","27388"
2.46820623727347,0.717231538252546,25.1508139610009,5.30172716223684e-07,1.34062626285776e-05,"NM_028182_8_+_1","72281"
-1.58891471937458,3.17328750052198,25.1435399995784,5.32176249687876e-07,1.34362222055811e-05,"NM_001293651_9_+_1","19089"
-1.03192291873628,0.838624255510095,25.0266770689614,5.65425644165325e-07,1.42319022184005e-05,"NR_030721_4_+_1","100040736"
1.18714119116152,1.53896389944711,24.7375918392711,6.56903402696927e-07,1.65090991449606e-05,"NM_033606_6_+_1","93838"
-0.834099080437808,5.3756929168127,24.7118514091544,6.65735387857653e-07,1.67054792815473e-05,"NM_134086_15_-_1","105727"
1.78925357781015,2.01060568784703,24.6330970096114,6.93503688792687e-07,1.73757084530943e-05,"NM_001253769_3_+_1","99167"
0.586582469857182,3.56792340946952,24.543090971643,7.26664284098996e-07,1.81787920218729e-05,"NM_023363_7_+_1","67607"
-2.99401492556639,0.715436090741148,24.536976438103,7.28973876765297e-07,1.82088132292166e-05,"NM_001204907_6_-_1","19691"
-0.513507752440507,4.39513497939472,24.5306958252289,7.31353864553873e-07,1.82404988923915e-05,"NM_019551_13_+_1","56196"
0.511647496498977,5.85315841605342,24.4839732100436,7.49305326678272e-07,1.86598629986603e-05,"NM_026921_13_-_1","69046"
-1.48061322501579,1.437882160955,24.4567356355917,7.59973549197618e-07,1.88968574483062e-05,"NM_001305989_17_-_1","72029"
-1.48192894609511,0.811990720726615,24.4469241174487,7.63853655944041e-07,1.89646026440207e-05,"NM_021545_13_-_1","53880"
0.562380567288505,3.81148722180256,24.4351775168357,7.68525154933612e-07,1.90517618090869e-05,"NM_178615_17_-_1","68799"
-1.10460358055535,5.34744483720343,24.4149794640311,7.76624785055702e-07,1.92235133447196e-05,"NM_172769_9_-_1","235293"
-2.46947779103352,0.928069067437429,24.3737309998579,7.93432729749197e-07,1.96099766986658e-05,"NM_019578_4_-_1","56219"
-0.504419331551198,5.14159835677751,24.3691667159621,7.95314858227749e-07,1.96269355464295e-05,"NM_010282_13_-_1","14593"
1.31667813648746,2.90675742448537,24.3312347052811,8.11130718996456e-07,1.99630007093862e-05,"NM_178704_7_-_1","233115"
-0.960955504797044,2.2679606091648,24.3306768953641,8.11365637265287e-07,1.99630007093862e-05,"NM_001085522_4_+_1","433791"
0.502334508650653,5.89963713628241,24.310612294616,8.19861239214727e-07,2.01418305340612e-05,"NM_019923_6_-_1","16439"
2.39263827253767,3.67424131747164,24.286911056071,8.30011629550353e-07,2.03607187631552e-05,"NM_001024145_2_-_1","271844"
3.61235591937306,1.8980029878399,24.2552649768565,8.43761242828741e-07,2.066711306875e-05,"NM_001081242_9_-_1","70549"
1.31039268605041,1.51968098664622,24.2372016487546,8.51711563287492e-07,2.08307577721476e-05,"NM_001001152_13_-_1","238690"
0.949628906959874,3.0571713039533,24.2335388195981,8.53332843884652e-07,2.08393531264747e-05,"NM_001081073_18_-_1","225659"
-0.657455549229938,5.78852650772112,24.1419966772731,8.94872935477456e-07,2.18213369154837e-05,"NM_016677_12_+_1","53602"
-1.05757407362489,3.67304314842613,24.1076159786671,9.10992879556266e-07,2.21814601578604e-05,"NM_145209_5_+_1","231655"
-1.42836920203341,0.888250616189508,24.0843048182841,9.22088029971741e-07,2.24183506072092e-05,"NR_027900_17_-_1","73474"
0.98411377025509,4.64752916489046,24.0727198528218,9.27652299062903e-07,2.2520269053138e-05,"NM_001161769_3_-_1","16911"
-1.42558352936319,3.00781550840373,24.0574707034963,9.35027841942978e-07,2.2644374109747e-05,"NM_153405_2_+_1","241490"
1.98581709771885,10.1912699454907,24.056449055689,9.35524078143226e-07,2.2644374109747e-05,"NM_010821_19_+_1","17476"
3.55401605387361,0.355392998059459,23.9813696942487,9.72723984730668e-07,2.35101227001694e-05,"NM_013649_9_+_1","20187"
1.54022075442158,7.36930414742353,23.9701872891564,9.78390099859478e-07,2.36122940129322e-05,"NM_001145972_8_+_1","382045"
1.71069137101539,1.0928994275727,23.95452761397,9.86380516861611e-07,2.37701771838706e-05,"NM_001128151_6_+_1","330409"
2.14822357530877,2.84866736005697,23.8737573955483,1.02864504141531e-06,2.47523369130011e-05,"NM_010517_11_+_1","16010"
-0.472447006259427,4.14549688211098,23.8687344369687,1.03133259452228e-06,2.47806723407102e-05,"NM_001037170_1_-_1","641376"
-0.971352340833668,2.56881070305604,23.8329659915082,1.05067534298452e-06,2.52085278563142e-05,"NM_030244_2_-_1","72500"
3.06639862419449,1.55773518739374,23.7396528171817,1.10286698363697e-06,2.64221168882721e-05,"NM_001163721_4_-_1","68859"
-1.2106375533175,1.53088981103702,23.6806017523907,1.13723063651235e-06,2.7205673434117e-05,"NR_044985_12_+_1","73644"
3.45295071735729,2.00664085086867,23.6748643265789,1.14062612959196e-06,2.72471840068902e-05,"NM_001083809_2_+_1","72401"
-1.46009730702293,4.87962228729274,23.6352812918581,1.16433063721957e-06,2.77730088479801e-05,"NM_013549_3_-_1","15267"
-1.41368384634066,6.30230637816761,23.6270091275532,1.16934654089701e-06,2.78457384781458e-05,"NM_001247984_14_+_1","18826"
-1.19250543495203,1.58873085168848,23.6246627425496,1.1707732344111e-06,2.78457384781458e-05,"NM_175656_13_-_1","319158"
2.11979032433147,2.8081976360357,23.6044831813029,1.18311548558036e-06,2.80985647378572e-05,"NR_028448_15_-_1","170787"
0.45471023913723,5.93374549990805,23.5894484073727,1.19239582764664e-06,2.82780461380188e-05,"NM_008214_18_-_1","15115"
1.10344088982652,4.70006573895289,23.5767004790126,1.2003217665824e-06,2.84249358028626e-05,"NM_001242427_17_+_1","224674"
2.8695174151453,0.155570639808144,23.5569337400828,1.21271621602232e-06,2.86770689065451e-05,"NM_053260_17_+_1","114662"
0.546955380168607,5.50568717838564,23.5508423852374,1.21656152319956e-06,2.8726605981623e-05,"NM_021463_X_+_1","19139"
0.434503952356648,5.87256795077564,23.5435665892449,1.22117056530988e-06,2.87940088323283e-05,"NM_025648_8_+_1","66590"
1.34185889664,4.66536615880551,23.4942121077351,1.25290116932861e-06,2.94998007028002e-05,"NM_025569_1_-_1","66447"
-0.993451975569446,1.5181576314168,23.4606807814481,1.27492932797763e-06,2.99754515779956e-05,"NM_001033256_2_+_1","214616"
